Id,Locality,Type,SubType,Sale_Type,Price,Bedrooms,Living_Area,Is_Equiped_Kitchen,Is_Furnished,Is_Open_Fire,Terrace,Terrace_Area,Garden,Garden_Area,Land_Surface,Surface of the plot,State,Facades,Swim_pool
11105773,Bevere,Apartment,apartment,Private,259000,3,118,FALSE,FALSE,FALSE,TRUE,9,FALSE,0,127,0,Good,2,FALSE
11103652,Gent,Other,covered-parking-space,Private,27000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11103637,Gent,Other,covered-parking-space,Private,20500,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11103625,Sint-Amandsberg,Other,covered-parking-space,Private,25000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11103623,Gent,Other,covered-parking-space,Private,20000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11103580,Neder-Over-Heembeek,Other,covered-parking-space,Private,22000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11103442,Beausaint,House,mixed-use-building,Private,220000,4,207,TRUE,FALSE,FALSE,TRUE,0,TRUE,142,349,279,Good,2,TRUE
11102107,Leuven,Other,outdoor-parking-space,Private,29000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11101234,Beuzet,Other,covered-parking-space,Private,4500,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11099947,Kortrijk,Other,offices,Private,275000,0,250,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,250,0,Not Known,0,FALSE
11099810,Brugge,Other,outdoor-parking-space,Private,32000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11099734,Anderlecht,Apartment,apartment,Private,339990,4,150,TRUE,FALSE,FALSE,TRUE,10,FALSE,0,160,0,As new,3,TRUE
11099480,Hasselt,Other,offices,Private,445000,0,238,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,238,238,Good,0,FALSE
11099479,Hasselt,Other,offices,Private,357000,0,196,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,196,196,Good,0,FALSE
11099414,Knokke,Apartment,apartment,Private,2995000,2,194,TRUE,FALSE,FALSE,TRUE,30,TRUE,19,243,0,Good,2,TRUE
11098833,Vorselaar,House,house,Private,494000,3,149,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,149,406,Not Known,0,FALSE
11098830,Vorselaar,House,house,Private,497000,3,149,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,149,419,Not Known,0,FALSE
11098829,Vorselaar,House,house,Private,494000,3,149,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,149,419,Not Known,0,FALSE
11098828,Vorselaar,House,house,Private,499000,3,151,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,151,478,Not Known,0,FALSE
11098827,Vorselaar,House,house,Private,494000,3,149,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,149,419,Not Known,0,FALSE
11098318,Sint-jans-molenbeek,Apartment,apartment,Private,230000,2,98,FALSE,FALSE,FALSE,TRUE,13,FALSE,0,111,0,As new,4,TRUE
11098267,Antwerpen,Apartment,apartment,Private,219000,1,67,TRUE,FALSE,FALSE,TRUE,6,FALSE,0,73,0,Good,2,TRUE
11098266,Antwerpen,Apartment,apartment,Private,219000,1,67,TRUE,FALSE,FALSE,TRUE,6,FALSE,0,73,0,Good,2,TRUE
11097621,Leuven,Other,lock-up-garage,Private,43000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11096925,Antwerpen,Other,offices,Private,235000,0,77,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,77,0,Not Known,0,FALSE
11096443,Brugge,Other,offices,Private,430000,0,302,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,302,411,Good,0,FALSE
11096343,Knokke,Apartment,apartment,Private,545000,2,74,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,74,0,Just renovated,0,FALSE
11094351,Merksem,Apartment,apartment,Private,199000,2,80,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,80,0,Good,0,FALSE
11094005,Deurne,Other,offices,Private,188500,0,92,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,92,0,Not Known,0,FALSE
11093007,Charleroi,Other,offices,Private,110000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11092221,Bornem,House,house,Private,160000,3,118,TRUE,FALSE,FALSE,FALSE,0,TRUE,263,381,345,To renovate,2,FALSE
11091492,Sint-lambrechts-woluwe,Other,covered-parking-space,Private,26500,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11089024,Kontich,Other,covered-parking-space,Private,25000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11088988,Evere,Apartment,flat-studio,Private,295000,1,55,TRUE,TRUE,FALSE,TRUE,5,FALSE,0,60,0,As new,2,TRUE
11088615,Knokke,Apartment,apartment,Private,1875000,3,95,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,95,0,As new,0,FALSE
11087624,Ukkel,Other,covered-parking-space,Private,45000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11086292,Auby-Sur-Semois,Apartment,apartment,Private,269900,3,105,FALSE,FALSE,FALSE,TRUE,17,FALSE,0,122,0,As new,0,FALSE
11085913,Peutie,House,house,Private,299000,3,120,TRUE,FALSE,FALSE,TRUE,6,FALSE,0,126,60,Good,2,TRUE
11085777,Turnhout,Apartment,penthouse,Private,425000,2,180,TRUE,FALSE,FALSE,TRUE,200,TRUE,1000,1380,0,As new,4,TRUE
11085461,Aubange,Apartment,apartment-block,Private,690000,4,310,TRUE,FALSE,FALSE,TRUE,25,TRUE,740,1075,640,Good,3,FALSE
11084923,Knokke,Apartment,apartment,Private,529000,2,75,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,75,0,Good,0,TRUE
11084265,Dudzele,Other,outdoor-parking-space,Private,15000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11084260,Knokke,Other,covered-parking-space,Private,65000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11084139,Astene,Apartment,apartment,Private,425000,2,99,TRUE,FALSE,FALSE,TRUE,21,FALSE,0,120,0,Good,0,FALSE
11084138,Astene,Apartment,apartment,Private,550000,3,130,TRUE,FALSE,FALSE,TRUE,26,FALSE,0,156,0,Good,0,FALSE
11082389,Elsene,Other,offices,Private,765000,0,200,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,200,0,Not Known,2,FALSE
11082279,Heist-Aan-Zee,Apartment,apartment,Private,1100000,4,133,TRUE,FALSE,FALSE,TRUE,7,FALSE,0,140,0,Good,2,FALSE
11082136,Antwerpen,Other,offices,Private,395000,0,140,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,140,0,Good,0,FALSE
11082136,Antwerpen,Other,offices,Private,395000,0,140,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,140,0,Good,0,FALSE
11080656,Hornu,House,mixed-use-building,Private,440000,3,425,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,425,642,As new,2,TRUE
11079880,Beerlegem,House,house,Private,335000,4,245,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,245,245,Not Known,3,FALSE
11079837,Koningshooikt,Other,lock-up-garage,Private,33000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11079741,Harelbeke,House,house,Private,169000,3,110,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,110,255,Not Known,0,FALSE
11079166,Oostende,Other,lock-up-garage,Private,42500,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11078637,Knokke,Other,lock-up-garage,Private,85000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11078613,Arlon,Apartment,apartment,Private,310000,2,85,FALSE,FALSE,FALSE,TRUE,21,FALSE,0,106,0,Good,2,FALSE
11078526,Dudzele,Other,outdoor-parking-space,Private,25000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11078515,Dudzele,Other,outdoor-parking-space,Private,15000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11078499,Musson,House,house,Private,320000,5,510,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,510,1020,To renovate,2,FALSE
11078405,Sint-jans-molenbeek,Apartment,apartment,Private,399000,2,119,TRUE,FALSE,FALSE,TRUE,7,FALSE,0,126,0,As new,2,TRUE
11078400,Laken,Other,lock-up-parking,Private,60000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11078399,Laken,Other,lock-up-parking,Private,20000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11078397,Laken,Other,lock-up-parking,Private,20000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11078396,Laken,Other,lock-up-parking,Private,20000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11078307,Brussel,Other,covered-parking-space,Private,1260000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11078305,Dorinne,Apartment,apartment,Private,276000,2,113,TRUE,FALSE,FALSE,TRUE,13,FALSE,0,126,0,Just renovated,2,FALSE
11078280,Dorinne,Apartment,apartment,Private,256000,2,104,TRUE,FALSE,FALSE,TRUE,4,FALSE,0,108,0,Just renovated,2,FALSE
11076982,Nieuwpoort,Other,covered-parking-space,Private,70000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11075771,Schoten,Other,lock-up-garage,Private,21500,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11075594,Roux,House,house,Private,95000,1,81,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,81,125,To be done up,3,FALSE
11075509,Bras,Apartment,apartment,Private,193500,1,0,TRUE,FALSE,FALSE,TRUE,7,FALSE,0,7,0,Not Known,0,FALSE
11075231,Chênee,House,house,Private,229000,4,217,TRUE,FALSE,FALSE,FALSE,0,TRUE,85,302,175,Good,2,FALSE
11075185,Daknam,Other,offices,Private,1295000,0,1150,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,1150,0,Not Known,0,FALSE
11073261,Blankenberge,Other,covered-parking-space,Private,42500,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11071765,Bissegem,Other,covered-parking-space,Private,34000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11069452,Schoten,Other,covered-parking-space,Private,25000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11069286,Antwerpen,Apartment,apartment,Private,1250000,3,272,FALSE,FALSE,FALSE,TRUE,25,FALSE,0,297,0,As new,0,FALSE
11069104,De Haan,Other,covered-parking-space,Private,70000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11068594,Adegem,House,house,Private,675000,5,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,9087,To renovate,0,FALSE
11068312,Turnhout,Apartment,apartment,Private,466600,3,137,FALSE,FALSE,FALSE,TRUE,39,FALSE,0,176,0,Good,0,FALSE
11068311,Turnhout,Apartment,apartment,Private,317100,2,105,FALSE,FALSE,FALSE,TRUE,12,FALSE,0,117,0,Good,0,FALSE
11068309,Turnhout,Apartment,apartment,Private,194900,1,63,FALSE,FALSE,FALSE,TRUE,9,FALSE,0,72,0,Good,0,FALSE
11068308,Turnhout,Apartment,apartment,Private,274700,2,91,FALSE,FALSE,FALSE,TRUE,12,FALSE,0,103,0,Good,0,FALSE
11068307,Turnhout,Apartment,apartment,Private,248500,2,85,FALSE,FALSE,FALSE,TRUE,10,FALSE,0,95,0,Good,0,FALSE
11067851,Bevere,Other,service-flat,Private,269000,1,67,TRUE,FALSE,FALSE,TRUE,10,FALSE,0,77,0,As new,2,TRUE
11067653,Drogenbos,Other,offices,Private,261072,0,93,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,93,0,As new,0,FALSE
11067629,Braine-l'alleud,Other,building,Private,1900000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,6131,Not Known,3,FALSE
11067629,Braine-l'alleud,Other,building,Private,1900000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,6131,Not Known,3,FALSE
11066565,Bost,Other,covered-parking-space,Private,26000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11066184,Brussel,Other,covered-parking-space,Private,30000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11065886,Knokke,House,villa,Private,2150000,4,398,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,398,883,Just renovated,0,FALSE
11065520,Gijzegem,House,house,Private,399000,3,171,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,171,160,Good,0,FALSE
11064928,Haine-Saint-Paul,Apartment,apartment,Private,109000,2,120,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,120,0,Not Known,0,FALSE
11063533,Elsene,Other,offices,Private,215000,0,82,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,82,0,Good,0,FALSE
11063372,Gent,House,mansion,Private,2550000,3,316,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,316,191,Good,0,FALSE
11063275,Poperinge,Apartment,penthouse,Private,240000,1,153,TRUE,TRUE,FALSE,FALSE,0,FALSE,0,153,0,Good,0,FALSE
11063069,Blankenberge,Apartment,apartment,Private,344500,2,97,FALSE,FALSE,FALSE,TRUE,2,FALSE,0,99,0,Good,0,FALSE
11063068,Blankenberge,Apartment,apartment,Private,289500,2,78,FALSE,FALSE,FALSE,TRUE,6,FALSE,0,84,0,Good,0,FALSE
11063067,Blankenberge,Apartment,apartment,Private,310000,2,79,FALSE,FALSE,FALSE,TRUE,12,FALSE,0,91,0,Good,0,FALSE
11063065,Blankenberge,Apartment,apartment,Private,274500,2,78,FALSE,FALSE,FALSE,TRUE,6,FALSE,0,84,0,Good,0,FALSE
11063064,Blankenberge,Apartment,apartment,Private,192500,1,58,FALSE,FALSE,FALSE,TRUE,5,FALSE,0,63,0,Good,0,FALSE
11063063,Blankenberge,Apartment,apartment,Private,195000,1,63,FALSE,FALSE,FALSE,TRUE,3,FALSE,0,66,0,Good,0,FALSE
11063061,Blankenberge,Apartment,apartment,Private,329000,2,97,FALSE,FALSE,FALSE,TRUE,5,FALSE,0,102,0,Good,0,FALSE
11063060,Blankenberge,Apartment,apartment,Private,284500,2,78,FALSE,FALSE,FALSE,TRUE,6,FALSE,0,84,0,Good,0,FALSE
11063059,Blankenberge,Apartment,apartment,Private,285000,2,80,FALSE,FALSE,FALSE,TRUE,5,FALSE,0,85,0,Good,0,FALSE
11063057,Blankenberge,Apartment,apartment,Private,265000,2,78,FALSE,FALSE,FALSE,TRUE,6,FALSE,0,84,0,Good,0,FALSE
11063055,Blankenberge,Apartment,apartment,Private,324500,2,97,FALSE,FALSE,FALSE,TRUE,8,FALSE,0,105,0,Good,0,FALSE
11063054,Blankenberge,Apartment,apartment,Private,290000,2,79,FALSE,FALSE,FALSE,TRUE,12,FALSE,0,91,0,Good,0,FALSE
11063048,Blankenberge,Apartment,flat-studio,Private,179500,0,54,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,54,0,Not Known,0,FALSE
11063047,Blankenberge,Apartment,apartment,Private,164500,1,46,FALSE,FALSE,FALSE,TRUE,5,FALSE,0,51,0,Good,0,FALSE
11060564,Blankenberge,Apartment,apartment,Private,599000,3,125,FALSE,FALSE,FALSE,TRUE,14,FALSE,0,139,0,Good,0,FALSE
11060563,Blankenberge,Apartment,apartment,Private,695000,2,106,FALSE,FALSE,FALSE,TRUE,54,FALSE,0,160,0,Good,0,FALSE
11060562,Blankenberge,Apartment,apartment,Private,259500,1,58,FALSE,FALSE,FALSE,TRUE,5,FALSE,0,63,0,Good,0,FALSE
11060561,Blankenberge,Apartment,apartment,Private,589500,2,114,FALSE,FALSE,FALSE,TRUE,26,FALSE,0,140,0,Good,0,FALSE
11060560,Blankenberge,Apartment,apartment,Private,233500,1,58,FALSE,FALSE,FALSE,TRUE,8,FALSE,0,66,0,Good,0,FALSE
11060559,Blankenberge,Apartment,apartment,Private,585000,3,125,FALSE,FALSE,FALSE,TRUE,14,FALSE,0,139,0,Good,0,FALSE
11060556,Blankenberge,Apartment,apartment,Private,225000,1,63,FALSE,FALSE,FALSE,TRUE,3,FALSE,0,66,0,Good,0,FALSE
11060555,Blankenberge,Apartment,apartment,Private,299500,2,78,FALSE,FALSE,FALSE,TRUE,6,FALSE,0,84,0,Good,0,FALSE
11060553,Blankenberge,Apartment,apartment,Private,595000,3,120,FALSE,FALSE,FALSE,TRUE,49,FALSE,0,169,0,Good,0,FALSE
11060552,Blankenberge,Apartment,apartment,Private,290000,2,78,FALSE,FALSE,FALSE,TRUE,6,FALSE,0,84,0,Good,0,FALSE
11060550,Blankenberge,Apartment,apartment,Private,485000,2,104,FALSE,FALSE,FALSE,TRUE,46,FALSE,0,150,0,Good,0,FALSE
11060549,Blankenberge,Apartment,apartment,Private,199500,1,63,FALSE,FALSE,FALSE,TRUE,3,FALSE,0,66,0,Good,0,FALSE
11060548,Blankenberge,Apartment,apartment,Private,294500,2,78,FALSE,FALSE,FALSE,TRUE,6,FALSE,0,84,0,Good,0,FALSE
11060547,Blankenberge,Apartment,apartment,Private,218500,1,63,FALSE,FALSE,FALSE,TRUE,3,FALSE,0,66,0,Good,0,FALSE
11058372,Sint-gillis,Other,outdoor-parking-space,Private,27000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11057541,Bressoux,Apartment,apartment-block,Private,299000,5,231,TRUE,FALSE,FALSE,TRUE,20,FALSE,0,251,189,Good,0,FALSE
11057488,Aarsele,Other,covered-parking-space,Private,30000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11056652,Blankenberge,Other,covered-parking-space,Private,57000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11056290,Kontich,Other,office-block,Private,1195000,0,672,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,672,0,Not Known,0,FALSE
11054722,Knokke,Apartment,apartment,Private,815000,3,76,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,76,0,Good,0,FALSE
11052816,Bekegem,Other,lock-up-garage,Private,27500,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11051455,Beaufays,Other,lock-up-parking,Private,25000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11050424,Knokke,Apartment,apartment,Private,985000,2,70,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,70,0,Just renovated,0,FALSE
11050116,Astene,Apartment,apartment,Private,465000,3,171,TRUE,FALSE,FALSE,TRUE,11,FALSE,0,182,0,Good,0,FALSE
11050114,Astene,Apartment,apartment,Private,355000,3,142,TRUE,FALSE,FALSE,TRUE,11,FALSE,0,153,0,Good,0,FALSE
11050028,Anhée,Other,lock-up-garage,Private,45000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11048846,Peutie,Apartment,apartment,Private,377923,3,125,FALSE,FALSE,FALSE,TRUE,68,FALSE,0,193,0,Not Known,0,FALSE
11046991,Knokke,Apartment,apartment,Private,985000,2,70,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,70,0,Just renovated,0,FALSE
11045980,Deurne,Other,lock-up-garage,Private,27000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11045258,Brussel,Apartment,apartment,Private,545000,4,181,TRUE,FALSE,FALSE,TRUE,10,FALSE,0,191,0,Good,2,FALSE
11044106,Gent,Other,offices,Private,355000,0,0,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,2,FALSE
11042644,Ronse,Apartment,apartment,Private,625000,3,161,FALSE,FALSE,FALSE,TRUE,49,FALSE,0,210,0,Not Known,3,FALSE
11041426,Herzele,House,house,Private,449000,6,315,FALSE,FALSE,FALSE,FALSE,0,TRUE,365,680,535,As new,3,FALSE
11040509,Ukkel,House,house,Private,1150000,3,215,TRUE,FALSE,FALSE,TRUE,27,TRUE,230,472,437,Just renovated,3,FALSE
11040394,Sint-pieters-woluwe,Other,loft,Private,995000,3,185,TRUE,FALSE,FALSE,TRUE,14,TRUE,82,281,0,As new,2,TRUE
11040226,Ronse,Apartment,apartment,Private,495000,4,90,FALSE,FALSE,FALSE,TRUE,86,FALSE,0,176,0,Not Known,4,FALSE
11040115,Geel,Other,offices,Private,295000,0,236,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,236,236,Good,4,FALSE
11040113,Geel,Other,offices,Private,173750,0,139,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,139,139,Good,4,FALSE
11040112,Geel,Other,offices,Private,665000,0,532,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,532,532,Good,4,FALSE
11040111,Geel,Other,offices,Private,121250,0,97,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,97,97,Good,4,FALSE
11040110,Geel,Other,offices,Private,185000,0,148,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,148,148,Good,4,FALSE
11039499,Waregem,Other,offices,Private,604500,0,310,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,310,0,Not Known,4,FALSE
11039492,Zwevegem,Other,office-block,Private,385925,0,142,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,142,0,Not Known,4,FALSE
11038614,Hoboken,House,house,Private,373000,4,190,TRUE,FALSE,FALSE,FALSE,0,TRUE,47,237,130,Good,2,TRUE
11037536,Eppegem,House,house,Private,575000,2,180,FALSE,FALSE,TRUE,TRUE,60,TRUE,400,640,846,As new,3,TRUE
11037384,Beveren-waas,Other,covered-parking-space,Private,25000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11036922,Astene,Apartment,apartment,Private,440000,3,116,TRUE,FALSE,FALSE,TRUE,18,FALSE,0,134,0,Good,0,FALSE
11036918,Astene,Apartment,apartment,Private,360000,2,89,TRUE,FALSE,FALSE,TRUE,21,FALSE,0,110,0,Good,0,FALSE
11034445,Bovekerke,Apartment,apartment,Private,299750,3,107,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,107,0,Good,0,FALSE
11034444,Bovekerke,Apartment,apartment,Private,277950,2,99,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,99,0,Good,0,FALSE
11034443,Bovekerke,Apartment,apartment,Private,229750,2,81,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,81,0,Good,0,FALSE
11034442,Bovekerke,Apartment,apartment,Private,244500,2,87,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,87,0,Good,0,FALSE
11034441,Bovekerke,Apartment,apartment,Private,299750,3,107,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,107,0,Good,0,FALSE
11034440,Bovekerke,Apartment,apartment,Private,462100,3,169,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,169,0,Good,0,FALSE
11034439,Bovekerke,Apartment,apartment,Private,269750,2,96,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,96,0,Good,0,FALSE
11034438,Bovekerke,Apartment,apartment,Private,268850,2,96,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,96,0,Good,0,FALSE
11034436,Bovekerke,Apartment,apartment,Private,518500,3,194,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,194,0,Good,0,FALSE
11034435,Bovekerke,Apartment,apartment,Private,199750,1,73,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,73,0,Good,0,FALSE
11034434,Bovekerke,Apartment,apartment,Private,249750,2,88,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,88,0,Good,0,FALSE
11034431,Bovekerke,Apartment,apartment,Private,249750,2,90,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,90,0,Good,0,FALSE
11034430,Bovekerke,Apartment,apartment,Private,199750,1,72,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,72,0,Good,0,FALSE
11034429,Bovekerke,Apartment,apartment,Private,406750,2,144,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,144,0,Good,0,FALSE
11034427,Bovekerke,Other,commercial-premises,Private,195750,0,103,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,103,103,Good,0,FALSE
11034426,Bovekerke,Other,commercial-premises,Private,155750,0,69,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,69,69,Good,0,FALSE
11034425,Bovekerke,Other,commercial-premises,Private,189750,0,91,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,91,91,Good,0,FALSE
11033604,Sint-jans-molenbeek,Other,covered-parking-space,Private,20000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
11033060,Sint-pieters-woluwe,Other,mixed-use-building-offices,Private,260000,0,50,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,50,0,As new,2,FALSE
11032761,Bevere,Apartment,apartment,Private,269000,1,66,FALSE,FALSE,FALSE,TRUE,9,FALSE,0,75,0,Good,4,FALSE
11032737,Lessines,House,mixed-use-building,Private,210000,4,320,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,320,180,Not Known,2,FALSE
11032653,Bierbeek,Other,offices,Private,494500,0,135,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,135,135,Not Known,4,FALSE
11032652,Hasselt,Other,office-block,Private,675000,0,340,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,340,340,Good,2,FALSE
11031966,Vorst,Apartment,apartment,Private,549000,3,165,TRUE,FALSE,FALSE,TRUE,7,FALSE,0,172,0,Good,2,TRUE
11030997,Elsene,Other,kot,Private,150000,1,17,TRUE,TRUE,FALSE,FALSE,0,FALSE,0,17,0,As new,2,TRUE
11028009,Sint-pieters-woluwe,Apartment,apartment,Private,335000,3,110,TRUE,FALSE,FALSE,TRUE,6,FALSE,0,116,0,Good,2,TRUE
11027179,Watermaal-bosvoorde,Other,office-block,Private,990000,0,580,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,580,0,Not Known,2,FALSE
11026403,Knokke,Apartment,apartment,Private,595000,2,55,TRUE,TRUE,FALSE,FALSE,0,FALSE,0,55,0,Just renovated,2,FALSE
11026333,Bevere,Apartment,apartment-block,Private,325000,3,164,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,164,160,Good,3,FALSE
11025608,Lombardsijde,Apartment,apartment,Private,252000,1,76,FALSE,FALSE,FALSE,TRUE,29,FALSE,0,105,0,Not Known,0,FALSE
11024731,Vosselaar,House,villa,Private,1500000,6,1550,TRUE,FALSE,FALSE,TRUE,100,FALSE,0,1650,4950,Good,4,TRUE
